YEAR(Integer),DIV1(Double),DIV2(Double),DIV3(Double),DIV4(Double),DIV7(Double),DIV9(Double),X(Double),FEMALECANDIDATES(Double),FEMALEDIV1(Double),FEMALEDIV2(Double)
2013,0,4.7,15.6,59.4,10.9,6.3,3.1,40,0,2.5
2013,70,0,7.1,22.9,51.4,0,15.7,2.9,41,0
2013,59,0,13.6,20.3,61,0,5.1,0,31,0
2013,45,0,11.1,26.7,55.6,0,4.4,2.2,26,0
2013,23,0,0,17.4,65.2,4.3,0,13,14,0
2013,0,13.2,31.6,50,0,0,5.3,27,0,11.1
2013,0,10,20,58.3,1.7,5,5,33,0,9.1
2013,47,0,6.4,19.1,53.2,2.1,14.9,4.3,19,0
2013,0,4.2,8.3,81.3,1,2.1,3.1,47,0,4.3
2013,0,12.3,16.9,61.5,0,7.7,1.5,31,0,12.9
2013,88,0,3.4,3.4,64.8,0,27.3,1.1,34,0
2013,59,0,20.3,13.6,64.4,0,1.7,0,30,0
2013,0,3.2,6.4,77.7,2.1,7.4,3.2,46,0,0
2013,0,8.5,22.3,63.8,0,4.3,1.1,40,0,2.5
2013,0,5.8,14.5,53.6,0,26.1,0,28,0,0
2013,0,9.2,9.2,79.6,0,1,1,43,0,4.7
2013,0,0,0,54.5,0,45.5,0,3,0,0
2013,0,6.1,12.1,69.7,0,9.1,3,37,0,2.7
2013,0,3.8,3.8,75.9,0,12.7,3.8,34,0,0
2013,179,0,7.3,9.5,71.5,0,7.3,4.5,80,0
2013,0,8.9,19,60.8,0,8.9,2.5,40,0,2.5
2013,12,0,25,33.3,33.3,0,0,8.3,12,0
2013,0,2.4,4.9,63.4,0,24.4,4.9,15,0,6.7
2013,30,0,16.7,26.7,50,0,0,6.7,18,0
2013,0,0,10,85,0,5,0,12,0,0
2013,0,0,35.1,56.8,0,8.1,0,16,0,0
2013,89,0,13.5,19.1,64,0,3.4,0,56,0
2013,0,23.8,27,44.4,0,1.6,3.2,33,0,12.1
2013,61,0,1.6,8.2,57.4,0,26.2,6.6,40,0
2013,124,0,5.6,16.1,67.7,0,8.1,2.4,66,0
2013,0,7.4,13.8,60.6,0,12.8,5.3,47,0,4.3
2013,0,3.7,16.8,57.9,1.9,15.9,3.7,44,0,0
2013,0,18.4,22.4,49,0,2,8.2,29,0,13.8
2013,0,6.4,21.3,64.9,1.1,2.1,4.3,52,0,0
2013,0,3,20.2,66.7,0,9.1,1,53,0,0
2013,0,6.4,25.5,59.6,0,6.4,2.1,54,0,5.6
2013,0,15.5,19,60.3,0,5.2,0,33,0,12.1
2013,0,0,28.6,71.4,0,0,0,6,0,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,5.6,30.6,59.7,0,2.8,1.4,43,0,4.7
2013,0,20.8,16.7,58.3,0,0,4.2,16,0,18.8
2013,0,5.3,14,49.3,1.3,24.7,5.3,86,0,1.2
2013,0,3.2,14.3,66.7,0,14.3,1.6,32,0,0
2013,0,10.8,14.9,63.5,0,6.8,4.1,36,0,2.8
2013,124,0,6.5,22.6,58.9,0.8,8.1,3.2,54,0
2013,32,0,6.3,21.9,56.3,0,12.5,3.1,14,0
2013,0,9,24.4,61.5,0,3.8,1.3,48,0,8.3
2013,0,17.6,49,31.4,0,0,2,31,0,9.7
2013,55,0,10.9,25.5,54.5,0,9.1,0,25,0
2013,0,12.5,12.5,66.7,0,0,8.3,10,0,0
2013,0,6.7,26.7,56.7,0,5,5,33,0,3
2013,0,0,16.1,66.1,0,16.1,1.8,32,0,0
2013,0,1.6,12.2,61.8,0,21.1,3.3,53,0,0
2013,0,2.3,14.5,55,0,28.2,0,56,0,0
2013,0,1.8,12.4,55.8,0,27.4,2.7,40,0,5
2013,136,0,2.9,12.5,64.7,0,17.6,2.2,66,0
2013,0,1.7,15,60,0,23.3,0,27,0,0
2013,0,2,14,60,0,21,3,44,0,0
2013,0,1.8,14.3,64.3,0,16.1,3.6,29,0,0
2013,0,3,27.3,57.6,0,3,9.1,11,0,9.1
2013,0,3.3,7.1,68.9,0.5,16.9,3.3,92,0,0
2013,0,4,18,63,0,10,5,41,0,4.9
2013,0,1.5,10.4,64.4,0.7,22.2,0.7,46,0,0
2013,0,0,9.4,75.5,0,9.4,5.7,21,0,0
2013,50,0,0,6,60,0,32,2,21,0
2013,0,0,16.7,44.4,0,33.3,5.6,5,0,0
2013,0,5.9,9.4,57.6,0,23.5,3.5,29,0,0
2013,0,6.4,19.2,70.5,0,3.8,0,32,0,6.3
2013,0,3.5,12.5,57.6,0.7,22.2,3.5,52,0,1.9
2013,0,6.5,16.5,64.7,0,10,2.4,75,0,4
2013,0,0,0,73.3,0,6.7,20,7,0,0
2013,0,9.1,13.6,65.9,0,11.4,0,19,0,10.5
2013,0,9.1,22.1,57.1,0,10.4,1.3,38,0,7.9
2013,0,12.5,29.2,54.2,0,4.2,0,12,0,25
2013,42,0,7.1,7.1,81,0,0,4.8,17,0
2013,99,0,2,22.2,64.6,1,9.1,1,44,0
2013,38,0,5.3,10.5,65.8,0,15.8,2.6,17,0
2013,44,0,6.8,6.8,77.3,0,6.8,2.3,17,0
2013,81,0,12.3,30.9,55.6,0,0,1.2,51,0
2013,0,2.9,7.1,72.9,1.4,10,5.7,23,0,4.3
2013,0,4.4,16.2,76.5,0,1.5,1.5,29,0,0
2013,0,10.5,5.3,78.9,0,5.3,0,13,0,0
2013,0,0,11.1,83.3,0,0,5.6,7,0,0
2013,23,0,0,13,87,0,0,0,8,0
2013,0,1.1,17.1,66.3,0.6,9.1,5.7,73,0,0
2013,0,2,17.6,58.8,0,15.7,5.9,16,0,0
2013,0,7,33.8,56.3,0,1.4,1.4,22,0,0
2013,3,0,0,0,0,0,0,100,3,0
2013,0,3.1,12.2,50.5,0.5,29.1,4.6,85,0,0
2013,103,0,5.8,12.6,50.5,0,25.2,5.8,37,0
2013,132,0,0.8,6.8,64.4,0.8,25,2.3,44,0
2013,42,0,14.3,33.3,47.6,0,2.4,2.4,14,0
2013,0,3,13.3,54.8,0.7,23.7,4.4,46,0,0
2013,0,11.4,11.4,60,0,17.1,0,17,0,5.9
2013,82,0,15.9,28,43.9,0,8.5,3.7,47,0
2013,52,0,5.8,32.7,48.1,0,9.6,3.8,25,0
2013,22,0,0,27.3,50,0,22.7,0,11,0
2013,0,1.9,3.7,77.8,0,13,3.7,31,0,0
2013,0,2.9,31.4,42.9,0,20,2.9,13,0,0
2013,83,0,1.2,9.6,56.6,1.2,31.3,0,45,0
2013,229,0,2.2,8.7,58.5,0.9,28.4,1.3,86,0
2013,0,4.3,10.6,57.4,0,27.7,0,23,0,0
2013,0,2.4,9.5,57.1,0,25,6,39,0,0
2013,0,8.3,19.4,52.8,0,15.7,3.7,38,0,5.3
2013,0,0,7.5,47.2,0,37.7,7.5,27,0,0
2013,50,0,6,22,54,0,14,4,20,0
2013,0,3,12.1,66.7,3,12.1,3,7,0,0
2013,130,0,4.6,7.7,63.1,0.8,20.8,3.1,43,0
2013,35,0,11.4,14.3,60,0,11.4,2.9,16,0
2013,0,5.1,10.9,53.6,0.7,28.3,1.4,50,0,2
2013,33,0,9.1,12.1,45.5,0,24.2,9.1,11,0
2013,105,0,4.8,13.3,55.2,2.9,21.9,1.9,31,0
2013,142,0,2.1,4.2,57.7,1.4,31,3.5,42,0
2013,67,0,1.5,13.4,53.7,0,26.9,4.5,22,0
2013,0,1.7,15.3,54.2,0,28.8,0,25,0,0
2013,56,0,8.9,16.1,66.1,0,1.8,7.1,18,0
2013,0,7.6,24.8,64.8,1,0,1.9,56,0,7.1
2013,103,0,4.9,11.7,70.9,0,10.7,1.9,50,0
2013,195,0,1.5,10.8,74.4,0,9.2,4.1,95,0
2013,52,0,15.4,19.2,63.5,0,0,1.9,23,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,4.5,17.9,62.7,0,13.4,1.5,17,0,0
2013,0,2.4,4.8,52.4,0,35.7,4.8,27,0,0
2013,104,0,4.8,19.2,52.9,0,21.2,1.9,43,0
2013,50,0,4,18,54,0,18,6,14,0
2013,0,5,7.5,42.5,0,37.5,7.5,6,0,0
2013,50,0,4,24,58,0,12,2,13,0
2013,0,6.1,16.3,49,2,20.4,6.1,16,0,6.3
2013,0,16.1,19.4,54.8,0,3.2,6.5,17,0,0
2013,0,20,0,30,10,0,40,3,0,33.3
2013,45,0,4.4,15.6,71.1,0,4.4,4.4,28,0
2013,60,0,10,15,66.7,0,3.3,5,25,0
2013,23,0,4.3,17.4,65.2,4.3,4.3,4.3,11,0
2013,0,6.6,22.3,62.8,0,5.8,2.5,64,0,3.1
2013,36,0,5.6,11.1,77.8,0,0,5.6,19,0
2013,0,8.2,19.7,65.6,0,3.3,3.3,33,0,12.1
2013,106,0,6.6,13.2,70.8,1.9,7.5,0,54,0
2013,0,3,9,68.7,3,11.9,4.5,25,0,0
2013,0,0,7.5,60,0.8,26.7,5,31,0,0
2013,0,4.2,13.2,56.1,0,24.9,1.6,79,0,2.5
2013,21,0,14.3,38.1,38.1,4.8,4.8,0,9,0
2013,0,4.8,14.3,81,0,0,0,13,0,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,3.6,17.9,78.6,0,0,0,16,0,0
2013,0,8.8,19.2,65.6,0,4,2.4,75,0,5.3
2013,57,0,7,8.8,77.2,0,5.3,1.8,29,0
2013,0,6,8.2,67.2,0,15.8,2.7,70,0,4.3
2013,166,0,1.8,10.2,59,0,27.1,1.8,69,0
2013,0,3.4,15.4,49.6,1.7,26.5,3.4,37,0,2.7
2013,78,0,16.7,28.2,42.3,0,6.4,6.4,38,0
2013,142,0,1.4,5.6,57,2.1,28.2,5.6,74,0
2013,69,0,10.1,26.1,56.5,0,5.8,1.4,69,0
2013,0,2.3,9.3,62.8,2.3,14,9.3,23,0,0
2013,0,3.1,10.8,52.3,23.1,9.2,1.5,49,0,2
2013,73,0,12.3,11,47.9,0,28.8,0,39,0
2013,0,1.8,13.5,52.8,0,25.8,6.1,71,0,0
2013,0,0,3,57.6,0,33.3,6.1,20,0,0
2013,0,2.3,10.3,44.8,1.1,34.5,6.9,31,0,0
2013,0,5.3,21.3,56,0,12,5.3,37,0,0
2013,0,2.7,14.9,75.7,0,4.1,2.7,33,0,0
2013,127,0,11,21.3,55.9,0.8,10.2,0.8,56,0
2013,72,0,2.8,2.8,47.2,1.4,44.4,1.4,23,0
2013,0,3.6,10.7,78.6,0,3.6,3.6,5,0,0
2013,0,2.6,2.6,33.3,7.7,43.6,10.3,19,0,0
2013,80,0,3.8,17.5,60,0,17.5,1.3,38,0
2013,49,0,4.1,2,59.2,2,30.6,2,24,0
2013,0,1.7,18.3,70,0,10,0,34,0,0
2013,0,5.8,11.6,64,2.3,15.1,1.2,33,0,3
2013,0,1.2,14.3,58.3,1.2,21.4,3.6,33,0,0
2013,0,6.3,18.8,60.9,1.6,6.3,6.3,27,0,3.7
2013,0,16.7,22.9,50,0,8.3,2.1,26,0,15.4
2013,0,3.5,13.4,64.1,0,16.2,2.8,61,0,0
2013,0,1.6,19,51.6,0,24.6,3.2,53,0,0
2013,0,4.3,6.4,61.7,0,27.7,0,22,0,0
2013,0,6.8,15.9,52.3,0,15.9,9.1,18,0,0
2013,0,0.8,7.9,55.8,3.3,27.7,4.5,92,0,0
2013,0,19.2,30.8,48.1,0,0,1.9,8,0,0
2013,0,0.6,7.8,52.5,3.9,21.2,14,53,0,0
2013,0,4.1,28.8,62.4,0.6,2.9,1.2,58,0,1.7
2013,0,7,21.1,47.9,0,22.5,1.4,17,0,0
2013,57,0,1.8,12.3,47.4,0,31.6,7,24,0
2013,57,0,15.8,40.4,42.1,0,1.8,0,57,0
2013,0,2.2,19.6,73.9,0,2.2,2.2,25,0,0
2013,34,0,23.5,44.1,32.4,0,0,0,19,0
2013,0,6.6,14.5,69.7,1.3,7.9,0,46,0,6.5
2013,37,0,0,27,73,0,0,0,20,0
2013,53,0,7.5,17,69.8,0,3.8,1.9,34,0
2013,0,11.6,20.3,55.1,0,7.2,5.8,43,0,9.3
2013,0,0,13.9,58.3,0,19.4,8.3,18,0,0
2013,151,0,9.3,13.9,57.6,0.7,11.9,6.6,67,0
2013,0,5.6,23.3,57.8,0,11.1,2.2,27,0,0
2013,0,11.8,27.6,51.2,0,7.1,2.4,27,0,0
2013,0,2.8,12.3,67,0,16,1.9,28,0,0
2013,0,15,23,55,0,4,3,22,0,4.5
2013,116,0,11.2,29.3,54.3,0.9,4.3,0,46,0
2013,54,0,7.4,14.8,70.4,0,5.6,1.9,29,0
2013,0,26.5,26.5,42.9,2,0,2,28,0,17.9
2013,28,0,14.3,39.3,46.4,0,0,0,11,0
2013,29,0,3.4,6.9,86.2,0,0,3.4,19,0
2013,0,3.4,5.7,70.1,0,18.4,2.3,46,0,2.2
2013,0,10.1,29,53.6,0,4.3,2.9,39,0,5.1
2013,0,6.3,13.8,60,1.3,16.3,2.5,48,0,4.2
2013,0,3.4,20.7,75.9,0,0,0,18,0,0
2013,0,8.5,46.8,42.6,0,0,2.1,25,0,4
2013,0,11.3,15,68.8,0,2.5,2.5,46,0,6.5
2013,0,0,19.2,69.2,0,7.7,3.8,14,0,0
2013,59,0,5.1,13.6,62.7,0,11.9,6.8,22,0
2013,32,0,6.3,12.5,71.9,0,3.1,6.3,13,0
2013,17,0,0,5.9,94.1,0,0,0,14,0
2013,14,0,7.1,7.1,85.7,0,0,0,8,0
2013,0,21.6,27,50,0.7,0,0.7,85,0,20
2013,0,8,25.6,47.2,0,12,7.2,33,0,0
2013,0,5.6,20,62.2,0,8.9,3.3,68,0,2.9
2013,0,11.4,24.8,56.4,0,5.4,2,69,0,10.1
2013,0,4,14.9,77.1,0,3.4,0.6,115,0,2.6
2013,0,4.2,10.4,60.4,12.5,8.3,4.2,17,0,5.9
2013,0,7.9,19.7,63.2,0,6.6,2.6,40,0,5
2013,0,3.3,13.3,78.3,0,4.2,0.8,56,0,1.8
2013,0,2.7,17.9,71.4,0.9,0.9,6.3,61,0,3.3
2013,0,2.8,8.5,70.4,0,14.1,4.2,32,0,3.1
2013,0,7.8,12.5,71.9,0,7.8,0,28,0,10.7
2013,0,2.2,13,65.2,0,17.4,2.2,27,0,0
2013,0,1.4,10.8,75.7,0,4.1,8.1,44,0,0
2013,0,10.6,13.6,68.2,1.5,0,6.1,38,0,5.3
2013,86,0,10.5,9.3,72.1,1.2,4.7,2.3,50,0
2013,90,0,3.3,30,55.6,2.2,6.7,2.2,61,0
2013,0,1.5,20.9,61.2,0,3,13.4,34,0,0
2013,79,0,0,20.3,68.4,0,6.3,5.1,42,0
2013,35,0,0,20,71.4,0,0,8.6,17,0
2013,0,0,4.8,78.6,4.8,9.5,2.4,17,0,0
2013,17,0,0,11.8,64.7,0,0,23.5,5,0
2013,0,14,28.1,50.9,3.5,3.5,0,34,0,8.8
2013,45,0,2.2,20,71.1,0,4.4,2.2,26,0
2013,0,16.4,32.7,47.3,0,1.8,1.8,22,0,18.2
2013,0,22.6,27.4,50,0,0,0,62,0,22.6
2013,0,66.7,33.3,0,0,0,0,1,0,100
2013,42,0,0,7.1,85.7,0,4.8,2.4,20,0
2013,0,3,16,70,1,4,6,49,0,4.1
2013,0,0,7.4,66.7,0,11.1,14.8,23,0,0
2013,0,1.7,11.6,65.3,0,16.5,5,66,0,1.5
2013,0,3.9,25.2,68,0,0,2.9,56,0,3.6
2013,0,25.6,30.5,39,1.2,0,3.7,35,0,17.1
2013,85,0,10.6,29.4,54.1,0,3.5,2.4,44,0
2013,137,0,5.1,19,68.6,0,5.8,1.5,62,0
2013,114,0,8.8,16.7,62.3,0,8.8,3.5,54,0
2013,50,0,4,10,80,0,4,2,25,0
2013,90,0,4.4,11.1,80,0,2.2,2.2,45,0
2013,94,0,9.6,22.3,67,0,0,1.1,47,0
2013,0,8.1,22.6,66.1,0,0,3.2,29,0,0
2013,0,7.5,13.5,58,0,16,5,90,0,3.3
2013,0,8.5,27.1,57.6,0,5.1,1.7,26,0,7.7
2013,0,4.3,15.9,65.2,1.4,5.8,7.2,26,0,0
2013,0,0,6.5,58.7,0,32.6,2.2,22,0,0
2013,36,0,8.3,25,63.9,0,0,2.8,18,0
2013,38,0,7.9,10.5,71.1,0,7.9,2.6,13,0
2013,0,13,27.8,55.7,0,2.6,0.9,66,0,4.5
2013,38,0,0,2.6,92.1,0,0,5.3,22,0
2013,0,2.7,16.1,73.2,0,7.1,0.9,56,0,0
2013,0,8,16,64,0,0,12,11,0,9.1
2013,36,0,13.9,27.8,55.6,0,2.8,0,14,0
2013,0,8.3,14.6,70.8,0,6.3,0,23,0,8.7
2013,0,3.9,14.2,57.5,0.8,19.7,3.9,59,0,5.1
2013,0,3.2,18.1,55.3,2.1,17,4.3,47,0,2.1
2013,0,4.2,11.9,50.3,0,30.1,3.5,60,0,0
2013,0,5,18,66,0,9,2,43,0,0
2013,0,9.6,15.8,64.9,0,8.8,0.9,43,0,0
2013,47,0,0,8.5,78.7,0,12.8,0,21,0
2013,0,1.2,9.9,71.5,0,12.8,4.7,86,0,0
2013,0,2.2,16.5,52.7,1.1,19.8,7.7,47,0,0
2013,0,6.1,17.1,61.6,0.6,11,3.7,59,0,3.4
2013,0,0,13.1,61.9,0,19,6,40,0,0
2013,56,0,1.8,16.1,62.5,0,17.9,1.8,29,0
2013,101,0,2,13.9,51.5,0,28.7,4,42,0
2013,246,0,2,5.7,48,1.2,36.6,6.5,97,0
2013,84,0,11.9,9.5,60.7,0,10.7,7.1,26,0
2013,0,0,8.4,61.1,4.2,20,6.3,48,0,0
2013,100,0,2,11,69,2,15,1,45,0
2013,0,6.9,18.1,62.5,0,5.6,6.9,39,0,2.6
2013,0,14.8,33.3,51.9,0,0,0,15,0,0
2013,0,8.3,18.3,71.7,0,1.7,0,36,0,8.3
2013,102,0,5.9,13.7,59.8,0,18.6,2,58,0
2013,0,15.2,24.2,51.5,0,3,6.1,13,0,15.4
2013,0,4.1,11.3,69.1,3.1,9.3,3.1,52,0,1.9
2013,0,18.5,11.1,59.3,3.7,3.7,3.7,14,0,28.6
2013,11,0,45.5,27.3,27.3,0,0,0,6,0
2013,0,1.8,18.3,71.6,0,7.3,0.9,55,0,1.8
2013,0,8.7,34.8,52.2,0,0,4.3,15,0,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,12,30,56,0,2,0,22,0,9.1
2013,0,8,24,64,0,0,4,13,0,7.7
2013,0,0,5.9,88.2,0,5.9,0,8,0,0
2013,0,11,17.1,56.1,1.2,12.2,2.4,39,0,10.3
2013,77,0,7.8,13,67.5,0,10.4,1.3,37,0
2013,80,0,1.3,6.3,67.5,1.3,20,3.8,36,0
2013,55,0,1.8,23.6,70.9,0,1.8,1.8,25,0
2013,88,0,14.8,33,50,0,1.1,1.1,42,0
2013,26,0,0,7.7,65.4,0,23.1,3.8,15,0
2013,63,0,9.5,7.9,76.2,0,4.8,1.6,32,0
2013,43,0,14,27.9,53.5,0,4.7,0,29,0
2013,0,0,0,0,0,0,0,0,0,0
2013,10,0,40,20,40,0,0,0,4,0
2013,65,0,12.3,20,52.3,0,13.8,1.5,29,0
2013,0,3.6,20,65.5,0,0,10.9,29,0,3.4
2013,0,7.6,17.7,64.6,0,8.9,1.3,47,0,6.4
2013,0,10.7,29.3,50.7,0,6.7,2.7,34,0,2.9
2013,92,0,7.6,21.7,60.9,0,6.5,3.3,36,0
2013,0,5.3,20,65.3,1.1,4.2,4.2,47,0,0
2013,55,0,16.4,25.5,54.5,0,3.6,0,34,0
2013,106,0,8.5,18.9,60.4,0,11.3,0.9,42,0
2013,0,5.6,1.9,63,0,24.1,5.6,21,0,0
2013,0,4.2,12.5,75.8,0,6.7,0.8,58,0,3.4
2013,28,0,14.3,39.3,39.3,0,3.6,3.6,28,0
2013,110,0,4.5,10,56.4,0,23.6,5.5,44,0
2013,0,3.3,9.8,72.1,0,9.8,4.9,23,0,4.3
2013,0,2,21,61,0,12,4,44,0,0
2013,53,0,1.9,13.2,67.9,3.8,13.2,0,19,0
2013,0,2.3,14.9,54,0,28.7,0,40,0,0
2013,150,0,4,11.3,68.7,0,12.7,3.3,62,0
2013,0,1.9,5.7,56.2,1,32.4,2.9,35,0,2.9
2013,0,3.3,18,63.9,1.6,11.5,1.6,25,0,0
2013,0,0,0,77.8,0,16.7,5.6,6,0,0
2013,0,0,8.6,80,0,8.6,2.9,7,0,0
2013,48,0,8.3,16.7,54.2,0,20.8,0,19,0
2013,0,0,20,62.5,0,17.5,0,39,0,0
2013,0,11.5,37.7,49.2,0,1.6,0,61,0,11.5
2013,88,0,6.8,11.4,60.2,0,18.2,3.4,37,0
2013,29,0,0,10.3,62.1,6.9,17.2,3.4,29,0
2013,0,2.4,12.9,61.2,0,21.2,2.4,40,0,2.5
2013,116,0,0,6.9,62.9,2.6,25.9,1.7,51,0
2013,0,5.2,15.6,68.8,0,9.1,1.3,33,0,6.1
2013,0,0,5.7,60,0,31.4,2.9,13,0,0
2013,0,0,6,45.9,1.5,44.4,2.3,53,0,0
2013,0,3,9,50.4,0.8,35.3,1.5,51,0,2
2013,0,9.4,18.8,37.5,0,12.5,21.9,9,0,11.1
2013,0,4,0,58,0,36,2,13,0,7.7
2013,0,4.3,9.4,76.1,1.7,6,2.6,41,0,0
2013,101,0,5,11.9,50.5,2,27.7,3,49,0
2013,109,0,0.9,15.6,61.5,1.8,17.4,2.8,39,0
2013,106,0,5.7,19.8,51.9,0.9,16,5.7,45,0
2013,70,0,5.7,14.3,67.1,0,11.4,1.4,37,0
2013,345,0,4.3,11.3,60,0.9,16.2,7.2,127,0
2013,51,0,2,11.8,76.5,0,5.9,3.9,19,0
2013,0,10.7,21.4,67.9,0,0,0,16,0,12.5
2013,101,0,10.9,22.8,57.4,0,6.9,2,60,0
2013,0,3.3,18.5,59.8,0,10.9,7.6,42,0,0
2013,62,0,4.8,8.1,75.8,0,6.5,4.8,33,0
2013,47,0,29.8,34,36.2,0,0,0,26,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,5.3,8.4,74.7,1.1,9.5,1.1,51,0,0
2013,0,3.3,5,78.3,3.3,6.7,3.3,35,0,5.7
2013,0,9.3,13,66.7,0,11.1,0,31,0,6.5
2013,0,10,25,60,0,5,0,27,0,7.4
2013,0,4.7,12.3,65.1,0.9,17,0,44,0,9.1
2013,0,3.6,3.6,82.1,0,10.7,0,14,0,0
2013,0,3.1,18.5,60,3.1,13.8,1.5,46,0,0
2013,0,4.5,12.7,63.7,0.6,13.4,5.1,83,0,1.2
2013,0,7.3,18.2,69.1,0,3.6,1.8,29,0,6.9
2013,0,1.2,6.1,65.9,0,24.4,2.4,42,0,0
2013,47,0,10.6,10.6,70.2,0,6.4,2.1,26,0
2013,0,18.8,18.8,62.5,0,0,0,13,0,15.4
2013,0,4,24,64,0,8,0,12,0,0
2013,39,0,0,5.1,84.6,0,5.1,5.1,21,0
2013,55,0,0,21.8,63.6,1.8,9.1,3.6,19,0
2013,0,5.9,14.7,69.1,1.5,2.9,5.9,29,0,0
2013,0,13.3,38.3,45,0,1.7,1.7,77,0,13
2013,0,0,5,70,0,21.7,3.3,27,0,0
2013,0,13,39.1,43.5,0,4.3,0,12,0,0
2013,0,0,3.4,64.4,8.5,15.3,8.5,31,0,0
2013,0,6.7,26.7,66.7,0,0,0,8,0,0
2013,73,0,2.7,16.4,69.9,1.4,9.6,0,38,0
2013,0,6.8,13.6,61.4,0,15.9,2.3,34,0,0
2013,0,2.5,15,65,2.5,15,0,14,0,0
2013,0,1.6,20.3,65.6,0,10.9,1.6,29,0,0
2013,0,1.2,9.3,61.6,0,26.7,1.2,34,0,2.9
2013,0,1.7,15.3,55.9,3.4,22,1.7,21,0,0
2013,0,2.3,20.9,53.5,0,20.9,2.3,24,0,0
2013,0,0,23.8,71.4,0,0,4.8,5,0,0
2013,0,3.4,20.7,75.9,0,0,0,8,0,0
2013,0,6.7,14.4,61.1,1.1,15.6,1.1,33,0,0
2013,0,6,15,58,3,14,4,49,0,6.1
2013,0,4.2,21.5,66,0.7,6.9,0.7,144,0,4.2
2013,0,8,30,50,0,10,2,16,0,0
2013,0,5.7,31.4,51.4,0,10,1.4,28,0,3.6
2013,220,0,2.3,14.1,58.6,0,24.1,0.9,83,0
2013,45,0,0,4.4,48.9,6.7,26.7,13.3,15,0
2013,0,5.1,19,63.3,0,12.7,0,19,0,0
2013,0,5.1,23.7,40.7,1.7,22,6.8,26,0,3.8
2013,0,0,8.2,49.4,1.2,31.8,9.4,21,0,0
2013,0,1,5.8,57.7,1,25,9.6,57,0,0
2013,0,0,0,0,0,0,0,0,0,0
2013,0,0,10,20,10,40,20,1,0,0
2013,0,1.4,9.6,69.4,0.5,16,3.2,106,0,0
2013,0,2.9,14.3,58.6,0,18.6,5.7,70,0,2.9
2013,0,6.3,17.5,60,0,12.5,3.8,48,0,0
2013,110,0,7.3,22.7,51.8,1.8,12.7,3.6,56,0
2013,146,0,2.1,10.3,60.3,0,24,3.4,68,0
2013,0,3.1,12.5,62.5,3.1,6.3,12.5,5,0,0
2013,0,5.5,17.8,57.5,0,15.1,4.1,31,0,0
2013,0,4.5,19.4,56.7,0,17.9,1.5,30,0,3.3
2013,0,3.4,27,51.7,1.1,15.7,1.1,40,0,2.5
2013,0,0,19.4,67.7,0,12.9,0,7,0,0
2013,0,2.2,15.2,56.5,0,19.6,6.5,13,0,7.7
2013,14,0,14.3,0,64.3,0,21.4,0,6,0
2013,33,0,9.1,15.2,60.6,0,12.1,3,13,0
2013,29,0,6.9,20.7,58.6,0,13.8,0,8,0
2013,27,0,3.7,25.9,63,0,7.4,0,11,0
2013,0,10.7,27.4,53.6,0,4.8,3.6,32,0,6.3
2013,86,0,4.7,20.9,53.5,0,17.4,3.5,34,0
2013,128,0,18.8,34.4,46.1,0,0.8,0,43,0
2013,0,6.8,14.4,66.1,0.8,8.5,3.4,67,0,4.5
2013,0,2.2,17.6,74.7,0,5.5,0,28,0,3.6
2013,0,2.3,31.8,47.7,0,11.4,6.8,18,0,0
2013,32,0,6.3,31.3,40.6,0,18.8,3.1,15,0
2013,39,0,10.3,38.5,41,2.6,5.1,2.6,10,0
2013,78,0,5.1,11.5,52.6,0,29.5,1.3,27,0
2013,69,0,2.9,8.7,56.5,0,21.7,10.1,28,0
2013,42,0,7.1,23.8,47.6,0,16.7,4.8,7,0
2013,0,3.6,12.5,55.4,0,26.8,1.8,20,0,0
2013,0,1.5,23.1,54.6,0,16.9,3.8,41,0,0
2013,0,5.8,22.1,54.7,0,12.8,4.7,15,0,0
2013,0,11.1,63,25.9,0,0,0,26,0,11.5
2013,0,1.5,9.1,50,1.5,31.8,6.1,23,0,0
2013,0,14.3,21.4,50,0,7.1,7.1,5,0,0
2013,0,5.5,18.3,61.5,0,13.8,0.9,26,0,0
2013,0,12.9,26.7,56.4,0,2,2,101,0,12.9
2013,0,14.6,14.6,51.2,0,17.1,2.4,15,0,0
2013,65,0,1.5,21.5,70.8,0,6.2,0,65,0
2013,115,0,1.7,11.3,47.8,0.9,35.7,2.6,46,0
2013,0,3.1,10.2,61.2,0,17.3,8.2,48,0,4.2
2013,0,4.3,11.8,60.7,0.5,21.3,1.4,101,0,2
2013,83,0,2.4,16.9,68.7,0,12,0,35,0
2013,0,7.6,29.8,46,2.5,9.6,4.5,109,0,6.4
2013,0,6.8,18.2,56.8,2.3,13.6,2.3,16,0,0
2013,59,0,0,6.8,40.7,3.4,44.1,5.1,26,0
2013,0,3.6,17.9,61.4,0.7,7.9,8.6,60,0,0
2013,0,13.3,26.5,56.6,0,0,3.6,40,0,2.5
2013,77,0,18.2,32.5,48.1,0,0,1.3,44,0
2013,60,0,11.7,26.7,58.3,0,1.7,1.7,33,0
2013,146,0,4.1,18.5,61,0,13.7,2.7,76,0
